ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,8495.9,8495.9,0.0,9.078465105841872,24507.313146211385,5.388475905107244
4,conventional_steam_coal,2,13567.68,13567.68,0.0,14.498017802378637,107982.63939043725,23.74237628800227
5,natural_gas_fired_combined_cycle,2,36734.21,36734.21,0.0,39.253080153446675,93328.71781795805,20.52038688273602
6,natural_gas_fired_combustion_turbine,2,4704.48,4704.48,0.0,5.027066881805456,596.328400091399,0.13111601407518653
7,natural_gas_steam_turbine,2,0.0,1118.5,-1118.5,0.0,0.0,0.0
8,nuclear,2,5020.0,5020.0,0.0,5.36422213436201,43854.72,9.642432062437502
9,onshore_wind_turbine,2,6979.0,6979.0,0.0,7.457551050938739,16345.390277999999,3.593896285043923
11,solar_photovoltaic,2,454.5,454.5,0.0,0.48566513148755647,856.7212284,0.18836914797985263
12,conventional_steam_coal,3,650.0,650.0,0.0,0.6945705950867145,4669.560337626832,1.0267063229914466
13,natural_gas_fired_combined_cycle,3,3427.34,3427.34,0.0,3.662353205176154,18203.164066569185,4.002369022839432
14,natural_gas_fired_combustion_turbine,3,1207.96,1207.96,0.0,1.29078999390915,68.45268431735232,0.015050839636453062
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.098522167487685,25642.70604981523,5.638117196561704
16,solar_photovoltaic,3,137.5,137.5,0.0,0.1469283951144973,286.4130314057503,0.0629742521928478
17,naturalgas_ccccsavgcf,1,0.0,0.0,0.0,0.0,-2.8821862225740484e-14,-6.337125135552942e-18
18,naturalgas_ccavgcf,1,0.0,0.0,0.0,0.0,1.5043782171618157e-13,3.307708897740918e-17
19,naturalgas_ctavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,1934.9566880365105,0.0,1934.9566880365105,2.0676369511946726,5327.280780893445,1.1713207382761548
24,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
25,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
26,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
27,battery,1,0.0,0.0,0.0,0.0,0.0,0.0
28,naturalgas_ccs100,1,0.0,0.0,0.0,0.0,0.0,0.0
29,naturalgas_ccccsavgcf,2,0.0,0.0,0.0,0.0,-6.427449523374709e-14,-1.4132172173003712e-17
30,naturalgas_ccavgcf,2,8892.329994341471,0.0,8892.329994341471,9.502078362887994,77254.68929281432,16.986155492742398
31,naturalgas_ctavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
32,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
33,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
34,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
35,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
36,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
37,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
38,utilitypv_losangeles,2,13588.485865311832,0.0,13588.485865311832,14.520250328918536,35832.06404198156,7.878473358893112
39,utilitypv_losangeles,2,0.0,0.0,0.0,0.0,0.0,0.0
40,battery,2,0.0,0.0,0.0,0.0,0.0,0.0
41,naturalgas_ccs100,2,0.0,0.0,0.0,0.0,0.0,0.0
42,naturalgas_ccccsavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
43,naturalgas_ccavgcf,3,0.0,0.0,0.0,0.0,-1.1264288137395048e-13,-2.4767033764336525e-17
44,naturalgas_ctavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
45,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,0.0,0.0,0.0,0.0,0.0,0.0
53,utilitypv_losangeles,3,0.0,0.0,0.0,0.0,0.0,0.0
54,battery,3,0.0,0.0,0.0,0.0,0.0,0.0
55,naturalgas_ccs100,3,0.0,0.0,0.0,0.0,0.0,0.0
