ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,8495.9,8495.9,0.0,9.078465105841872,25093.779590878083,5.51742354973017
4,conventional_steam_coal,2,0.0,13567.68,-13567.68,0.0,0.0,0.0
5,natural_gas_fired_combined_cycle,2,24641.59180025165,36734.21,-12092.61819974835,26.33126935474568,42739.59762882497,9.397247696755555
6,natural_gas_fired_combustion_turbine,2,0.0,4704.48,-4704.48,0.0,0.0,0.0
7,natural_gas_steam_turbine,2,0.0,1118.5,-1118.5,0.0,0.0,0.0
8,nuclear,2,5020.0,5020.0,0.0,5.36422213436201,42511.959763176324,9.347196467278879
9,onshore_wind_turbine,2,6979.0,6979.0,0.0,7.457551050938739,16288.271619520818,3.5813374821628856
11,solar_photovoltaic,2,454.5,454.5,0.0,0.48566513148755647,816.6194208,0.17955187687735918
12,conventional_steam_coal,3,0.0,650.0,-650.0,0.0,0.0,0.0
13,natural_gas_fired_combined_cycle,3,3427.34,3427.34,0.0,3.662353205176154,9205.482341512028,2.0240292967324347
14,natural_gas_fired_combustion_turbine,3,0.0,1207.96,-1207.96,0.0,0.0,0.0
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.098522167487685,26199.779645232386,5.760602171898173
16,solar_photovoltaic,3,137.5,137.5,0.0,0.1469283951144973,276.5857104547874,0.06081349789717726
17,naturalgas_ccccsavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
18,naturalgas_ccavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
19,naturalgas_ctavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,3754.8309632774544,0.0,3754.8309632774544,4.012300271713297,10258.620775949537,2.255585120288154
24,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
25,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
26,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
27,battery,1,0.0,0.0,0.0,0.0,7.610061635487856e-27,1.6732406981769277e-30
28,naturalgas_ccs100,1,0.0,0.0,0.0,0.0,0.0,0.0
29,naturalgas_ccccsavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
30,naturalgas_ccavgcf,2,12309.998424659498,0.0,12309.998424659498,13.154096817434255,64470.3337609863,14.175231613221593
31,naturalgas_ctavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
32,landbasedwind_ltrg1,2,1848.0550000000003,0.0,1848.0550000000003,1.9747764016968896,5768.1439066405,1.2682542664995664
33,landbasedwind_ltrg1,2,2552.931,0.0,2552.931,2.727985852131263,7447.550109617192,1.6375089377741494
34,landbasedwind_ltrg1,2,97.50080350374384,0.0,97.50080350374384,0.10418644786312026,256.4054290361471,0.05637641580931741
35,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
36,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
37,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
38,utilitypv_losangeles,2,41431.50000000001,0.0,41431.50000000001,44.27246401590033,109113.09665049484,23.990932368843616
39,utilitypv_losangeles,2,32915.25,0.0,32915.25,35.17225350758151,81774.1765973274,17.979864933614813
40,battery,2,0.0,0.0,0.0,0.0,0.0,0.0
41,naturalgas_ccs100,2,0.0,0.0,0.0,0.0,0.0,0.0
42,naturalgas_ccccsavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
43,naturalgas_ccavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
44,naturalgas_ctavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
45,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,5341.717916866326,0.0,5341.717916866326,5.7080002958510905,20264.48722037295,4.4555965994670395
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,11148.58859904122,0.0,11148.58859904122,11.913048950173879,30724.4753977247,6.755456805483945
53,utilitypv_losangeles,3,0.0,0.0,0.0,0.0,0.0,0.0
54,battery,3,0.0,0.0,0.0,0.0,0.0,0.0
55,naturalgas_ccs100,3,0.0,0.0,0.0,0.0,0.0,0.0
56,Hydrogen,1,3422.9981100000005,0.0,3422.9981100000005,3.6577135911436907,3691.568645003895,0.8116731759608664
57,Hydrogen,2,31377.062864893054,0.0,31377.062864893054,33.528592655603106,26828.84451047083,5.89891602331321
58,Hydrogen,3,7822.937045273108,0.0,7822.937045273108,8.359356982863456,7879.214413074262,1.732419901060751
