ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,2102.196428449989,8495.9,-6393.703571550011,2.244785183292744,30754.001357039393,13.47757068978805
4,conventional_steam_coal,2,0.0,13567.68,-13567.68,0.0,8.101297551264459e-14,3.550296078828184e-17
5,natural_gas_fired_combined_cycle,2,0.0,36734.21,-36734.21,0.0,0.0,0.0
6,natural_gas_fired_combustion_turbine,2,0.0,4704.48,-4704.48,0.0,0.0,0.0
7,natural_gas_steam_turbine,2,0.0,1118.5,-1118.5,0.0,0.0,0.0
8,nuclear,2,1776.4449999999995,5020.0,-3243.5550000000003,1.8969385357936095,7770.589706136638,3.4053673487864424
9,onshore_wind_turbine,2,6979.0,6979.0,0.0,7.452374850504015,30568.02,13.396066600047632
11,solar_photovoltaic,2,454.49999999999994,454.5,-5.684341886080802e-14,0.48532803690415166,1990.71,0.8724046811465322
12,conventional_steam_coal,3,0.0,650.0,-650.0,0.0,0.0,0.0
13,natural_gas_fired_combined_cycle,3,3427.3399999999997,3427.34,-4.547473508864641e-13,3.659811207927558,2272.5190048338154,0.9959040833730075
14,natural_gas_fired_combustion_turbine,3,1207.96,1207.96,0.0,1.2898940714163678,12.607690020699948,0.005525168303019051
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.091512899367846,41393.19,18.140066972882956
16,solar_photovoltaic,3,137.5,137.5,0.0,0.14682641380488637,182.393729375,0.07993185512632366
17,naturalgas_ccccsavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
18,naturalgas_ccavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
19,naturalgas_ctavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
24,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
25,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
26,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
27,battery,1,0.0,0.0,0.0,0.0,0.0,0.0
28,naturalgas_ccs100,1,0.0,0.0,0.0,0.0,0.0,0.0
29,naturalgas_ccccsavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
30,naturalgas_ccavgcf,2,0.0,0.0,0.0,0.0,6.301646788687127e-13,2.761620807341432e-16
31,naturalgas_ctavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
32,landbasedwind_ltrg1,2,1848.055,0.0,1848.055,1.973405732103195,8094.480899999998,3.54730876351211
33,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
34,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
35,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
36,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
37,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
38,utilitypv_losangeles,2,0.0,0.0,0.0,0.0,0.0,0.0
39,utilitypv_losangeles,2,0.0,0.0,0.0,0.0,0.0,0.0
40,battery,2,0.0,0.0,0.0,0.0,-1.061972199271697e-14,-4.653965258084335e-18
41,naturalgas_ccs100,2,0.0,0.0,0.0,0.0,0.0,0.0
42,naturalgas_ccccsavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
43,naturalgas_ccavgcf,3,24705.55936465003,0.0,24705.55936465003,26.38129950949303,57709.472293008,25.290481172504425
44,naturalgas_ctavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
45,landbasedwind_ltrg1,3,1384.425,0.0,1384.425,1.4783284213223988,6063.781499999998,2.657379209452778
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,0.0,0.0,0.0,0.0,0.0,0.0
53,utilitypv_losangeles,3,20393.63849464572,0.0,20393.63849464572,21.776907669833545,27032.664125064737,11.84673946811359
54,battery,3,0.0,0.0,0.0,0.0,0.0,0.0
55,naturalgas_ccs100,3,0.0,0.0,0.0,0.0,0.0,0.0
56,Hydrogen,1,0.0,0.0,0.0,0.0,0.0,0.0
57,Hydrogen,2,0.0,0.0,0.0,0.0,9.537834372828514e-14,4.179841039054355e-17
58,Hydrogen,3,10745.146885349977,0.0,10745.146885349977,11.473973694419504,1460.1236911624073,0.6398816217445221
