ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,8495.9,8495.9,0.0,9.078465105841872,21212.080524769077,4.652368292834011
4,conventional_steam_coal,2,13567.68,13567.68,0.0,14.498017802378637,118135.52290624661,25.910233575844444
5,natural_gas_fired_combined_cycle,2,36734.21000000001,36734.21,7.275957614183426e-12,39.25308015344668,118814.6258210787,26.059178742484125
6,natural_gas_fired_combustion_turbine,2,4704.48,4704.48,0.0,5.027066881805456,122.8710858207446,0.026948867326381316
7,natural_gas_steam_turbine,2,0.0,1118.5,-1118.5,0.0,0.0,0.0
8,nuclear,2,5020.0,5020.0,0.0,5.36422213436201,43975.2,9.644920304358568
9,onshore_wind_turbine,2,6979.000000000001,6979.0,9.094947017729282e-13,7.457551050938741,18093.013532300003,3.968274699938025
11,solar_photovoltaic,2,454.5,454.5,0.0,0.48566513148755647,874.2342496499999,0.19174261095378672
12,conventional_steam_coal,3,650.0,650.0,0.0,0.6945705950867145,4952.3752603249995,1.0861864119574587
13,natural_gas_fired_combined_cycle,3,3427.34,3427.34,0.0,3.662353205176154,22384.15332595832,4.909434747526123
14,natural_gas_fired_combustion_turbine,3,1207.96,1207.96,0.0,1.29078999390915,13.053509204194228,0.0028629785871733242
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.098522167487685,24691.820886599085,5.415567060996755
16,solar_photovoltaic,3,137.5,137.5,0.0,0.1469283951144973,277.54654125,0.060873271096131866
17,naturalgas_ccccsavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
18,naturalgas_ccavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
19,naturalgas_ctavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,955.2418708305438,0.0,955.2418708305438,1.0207429456531034,2686.4063847877087,0.5891997190779682
24,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
25,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
26,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
27,battery,1,0.0,0.0,0.0,0.0,0.0,0.0
28,naturalgas_ccs100,1,0.0,0.0,0.0,0.0,0.0,0.0
29,naturalgas_ccccsavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
30,naturalgas_ccavgcf,2,4992.704052902882,0.0,4992.704052902882,5.335054500179393,43736.08750342923,9.59247663217058
31,naturalgas_ctavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
32,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
33,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
34,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
35,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
36,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
37,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
38,utilitypv_losangeles,2,13699.732507011113,0.0,13699.732507011113,14.639125169113102,36618.29449253315,8.031357039013228
39,utilitypv_losangeles,2,0.0,0.0,0.0,0.0,0.0,0.0
40,battery,2,0.0,0.0,0.0,0.0,0.0,0.0
41,naturalgas_ccs100,2,0.0,0.0,0.0,0.0,0.0,0.0
42,naturalgas_ccccsavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
43,naturalgas_ccavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
44,naturalgas_ctavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
45,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,0.0,0.0,0.0,0.0,0.0,0.0
53,utilitypv_losangeles,3,0.0,0.0,0.0,0.0,0.0,0.0
54,battery,3,0.0,0.0,0.0,0.0,0.0,0.0
55,naturalgas_ccs100,3,0.0,0.0,0.0,0.0,0.0,0.0
56,Hydrogen,1,853.5301795971103,0.0,853.5301795971103,0.9120568688726695,643.8586834390665,0.14121517785113036
57,Hydrogen,2,0.0,0.0,0.0,0.0,0.0,0.0
58,Hydrogen,3,142.6318375000008,0.0,142.6318375000008,0.15241212346259556,55.437978849736254,0.012159009801897935
