ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,674.0909090909091,8495.9,-7821.809090909091,0.7160515286710315,73809.44356449138,16.139158749966175
4,conventional_steam_coal,2,0.0,13567.68,-13567.68,0.0,0.0,0.0
5,natural_gas_fired_combined_cycle,2,0.0,36734.21,-36734.21,0.0,-6.246318272257621e-15,-1.3658187534051337e-18
6,natural_gas_fired_combustion_turbine,2,0.0,4704.48,-4704.48,0.0,0.0,0.0
7,natural_gas_steam_turbine,2,0.0,1118.5,-1118.5,0.0,0.0,0.0
8,nuclear,2,1776.4449999999995,5020.0,-3243.5550000000003,1.8870246441470147,6435.012734855025,1.4070786483457878
9,onshore_wind_turbine,2,6979.0,6979.0,0.0,7.413426811132356,49671.724774258735,10.86120979649352
11,solar_photovoltaic,2,454.49999999999994,454.5,-5.684341886080802e-14,0.48279158699808794,3253.5152018532044,0.7114130089906057
12,conventional_steam_coal,3,0.0,650.0,-650.0,0.0,0.0,0.0
13,natural_gas_fired_combined_cycle,3,3427.3399999999997,3427.34,-4.547473508864641e-13,3.6406840875292112,2063.7187401373017,0.4512523432486552
14,natural_gas_fired_combustion_turbine,3,0.0,1207.96,-1207.96,0.0,0.0,0.0
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.038772041640112,67285.37122323731,14.71260634519479
16,solar_photovoltaic,3,137.5,137.5,0.0,0.1460590609730189,287.63890375000005,0.06289506743444423
17,naturalgas_ccccsavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
18,naturalgas_ccavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
19,naturalgas_ctavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
24,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
25,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
26,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
27,battery,1,0.0,0.0,0.0,0.0,0.0,0.0
28,naturalgas_ccs100,1,0.0,0.0,0.0,0.0,0.0,0.0
29,naturalgas_ccccsavgcf,2,0.0,0.0,0.0,0.0,3.847647693663176e-14,8.41325905508459e-18
30,naturalgas_ccavgcf,2,0.0,0.0,0.0,0.0,8.414742798504858e-14,1.8399660437291143e-17
31,naturalgas_ctavgcf,2,0.0,0.0,0.0,0.0,2.8241660812686018e-14,6.1753161276765856e-18
32,landbasedwind_ltrg1,2,1848.055,0.0,1848.055,1.9630922031017635,13472.158131741828,2.9458195088931824
33,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
34,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
35,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
36,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
37,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
38,utilitypv_losangeles,2,0.0,0.0,0.0,0.0,0.0,0.0
39,utilitypv_losangeles,2,0.0,0.0,0.0,0.0,0.0,0.0
40,battery,2,0.0,0.0,0.0,0.0,-1.0153673616865018e-13,-2.220200322398366e-17
41,naturalgas_ccs100,2,0.0,0.0,0.0,0.0,5.735703127032088e-13,1.2541677438465616e-16
42,naturalgas_ccccsavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
43,naturalgas_ccavgcf,3,4784.208115141039,0.0,4784.208115141039,5.082014143978159,5215.525485029025,1.1404258005797068
44,naturalgas_ctavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
45,landbasedwind_ltrg1,3,1384.425,0.0,1384.425,1.470602294455067,9971.607840439285,2.180389854702544
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,32836.612181171695,0.0,32836.612181171695,34.88061629612459,87421.86915523066,19.11564911449636
53,utilitypv_losangeles,3,68200.4445267423,0.0,68200.4445267423,72.44576644013416,175974.65672688492,38.478584632662375
54,battery,3,0.0,0.0,0.0,0.0,1.3334524750615636e-28,2.9157246202174624e-32
55,naturalgas_ccs100,3,0.0,0.0,0.0,0.0,0.0,0.0
56,Hydrogen,1,4787.636363636364,0.0,4787.636363636364,5.085655793112773,10829.042184769747,2.3678762837084917
57,Hydrogen,2,1.1121377016098014e-14,0.0,1.1121377016098014e-14,1.1813657335986842e-17,4.787546567529377e-13,1.0468440127000804e-16
58,Hydrogen,3,27697.558237561094,0.0,27697.558237561094,29.421667981263113,57396.55229713897,12.55031909859711
